posId,storeId,clientCode,userName,password,referenceStoreInPos,posAPIType,category,storeRosterCode,companyId,integrationProviderId,scheduleCheckerLatestPosTime,scheduleCheckerEarliestReportTime,createdOn,UpdatedOn
1518,1704,V321,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1519,1666,V302,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1520,1539,4508,NULL,NULL,Hallam,2,NULL,NULL,101,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1522,30100,3010,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1523,30105,V376,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1524,1513,1470,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1525,1712,3318,,,NULL,2,NULL,NULL,112,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:22"
1527,1728,3324,,,NULL,2,NULL,NULL,112,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:22"
1528,1467,Riccarton,,,9034,2,NULL,NULL,36,4,00:00:00,04:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:16"
1529,1300,3323,,,NULL,2,NULL,NULL,112,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:22"
1530,30106,Robina,,,NULL,2,NULL,NULL,118,6,05:00:00,NULL,"2018-11-01 05:15:41","2020-05-05 07:44:54"
1531,30111,1105,APIDataReaderTraffic,shaver1234,5000000137,2,NULL,NULL,51,4,00:00:00,04:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:19"
1532,10168,3323,,,NULL,2,NULL,NULL,112,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:22"
1533,30109,Indooroopilly,,,NULL,2,NULL,NULL,118,6,05:00:00,NULL,"2018-11-01 05:15:41","2020-05-05 07:44:54"
1534,30108,Chermside,,,NULL,2,NULL,NULL,118,6,05:00:00,NULL,"2018-11-01 05:15:41","2020-05-05 07:44:54"
1535,30110,Warringah,,,NULL,2,NULL,NULL,118,6,05:00:00,NULL,"2018-11-01 05:15:41","2020-05-05 07:44:54"
1536,30112,A126,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1537,30113,A129,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1538,30114,A468,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1539,30123,N152,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1540,30116,N157,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1541,30117,N158,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1542,30124,N160,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1543,30122,N161,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1544,30125,N169,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1545,30118,N284,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1546,30120,N421,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1547,30119,N447,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1548,30121,N460,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1549,30115,N518,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1550,30133,Q187,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1551,30129,Q236,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1552,30127,Q255,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1553,30135,Q261,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1554,30132,Q267,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1555,30126,Q272,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1556,30136,Q273,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1557,30128,Q279,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1558,30130,Q282,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1559,30131,Q293,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1560,30134,Q458,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1561,30138,S223,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1562,30140,S247,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1563,30139,S257,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1564,30137,S441,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1565,30141,S526,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1566,30157,V306,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1567,30152,V317,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1568,30143,V322,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1569,30155,V323,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1570,30148,V333,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1571,30145,V343,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1572,1943,V368,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1573,30146,V373,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1574,30150,V377,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1575,30161,V378,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1576,30154,V381,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1577,30160,V382,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1578,30159,V384,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1579,30147,V386,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1580,30142,V420,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1581,30151,V432,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1582,30144,V435,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1583,30158,V443,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1584,30156,V446,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1585,30149,V489,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1586,30153,V368,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1587,30101,ROBI,NULL,NULL,NULL,2,NULL,NULL,14,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1589,30163,15,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1590,30164,22,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1591,30165,27,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1592,30166,33,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1593,30167,39,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1594,30168,41,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1595,30169,43,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1596,30170,46,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1597,30172,48,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1598,30173,63,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1599,30174,67,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1600,30175,86,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1601,30176,96,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1602,30171,47,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1603,30102,LOGA,NULL,NULL,NULL,2,NULL,NULL,14,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1604,30103,GHIL,NULL,NULL,NULL,2,NULL,NULL,14,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1605,30104,MORA,NULL,NULL,NULL,2,NULL,NULL,14,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1606,30177,98,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1607,30178,100,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1608,30179,101,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1609,30180,105,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1610,30181,106,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1611,30182,107,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1612,30183,108,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1613,30184,109,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1614,30185,110,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1615,30186,111,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1616,30187,112,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1617,30188,113,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1618,30189,149,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1619,30190,1002,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1620,30191,1003,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1621,30192,1006,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1622,30193,1010,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1623,30194,1014,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1624,30195,1015,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1625,30196,1099,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1626,30197,1100,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1627,30198,1101,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1628,30199,1102,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1629,30200,1103,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1630,30201,1501,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1631,30202,1503,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1632,30203,1504,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1633,30204,1505,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1634,30205,2002,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1635,30206,2003,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1636,30207,2005,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1637,30208,2101,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1638,30209,2107,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1639,30210,2999,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1640,30211,3002,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1641,30212,3005,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1642,30213,3007,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1643,30214,3501,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1644,30215,3502,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1645,30216,3503,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1646,30217,3504,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1647,30218,3505,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1648,30219,3506,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1649,30220,3507,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1650,30221,3508,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1651,30222,3509,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1652,30223,4501,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1653,30224,4502,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1654,30225,4503,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1655,30226,4504,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1656,30227,4505,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1657,30228,4506,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1658,30229,4507,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1659,30230,4508,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1660,30231,4509,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1661,30232,4510,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1662,30233,4511,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1663,30234,4512,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1664,30235,4513,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1665,30236,4514,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1666,30237,4515,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1667,30238,4516,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1668,30239,4517,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1669,30240,4518,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1670,30241,4519,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1671,30242,4520,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1672,30243,4530,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1673,30244,4601,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1674,30245,4602,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1675,30246,5001,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1676,30247,7000,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1677,30248,7001,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1678,30249,9001,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1683,30260,N155,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1684,30261,N143,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1685,30262,N151,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1686,30263,N156,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1687,30264,N523,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1688,30268,N231,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1689,30267,N264,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1690,30287,Q229,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1691,30289,Q113,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1692,30292,Q198,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1693,30293,Q181,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1694,30294,Q182,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1695,30296,Q168,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1696,30297,Q256,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1697,30298,Q283,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1698,30299,Q195,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1699,30317,T393,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1700,30318,T570,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1701,30319,T358,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1702,30323,V389,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1703,30324,V388,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1704,30325,V436,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1705,30326,V415,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1706,30327,V332,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1707,30329,V442,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1708,30354,W477,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1709,30275,N527,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1710,30256,N239,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1711,30257,N162,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1712,30258,N171,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1713,30259,N409,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1714,30265,N230,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1715,30266,N484,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1716,30269,N522,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1717,30270,N410,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1718,30271,N463,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1719,30272,N253,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1720,30273,N177,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1721,30274,N434,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1722,30276,N131,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1723,30277,N258,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1724,30278,N238,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1725,30279,N414,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1726,30280,N488,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1727,30281,N153,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
